latitude,longitude,elevation,Temp_mean_min,Temp_mean_max,Temp_mean_avg,Temp_mean_range
-28.97,27.63,1600.0,7.927440109514019,23.860339493497687,15.893889801505813,15.93289938398358
-28.83,27.72,1655.0,7.927440109514019,23.860339493497687,15.893889801505813,15.93289938398358
-28.73,27.85,1676.0,7.5293497604380715,23.24864339493495,15.388996577686424,15.719293634496967
-28.87,27.85,1640.0,7.048989733059525,21.421749486652946,14.235369609856239,14.372759753593405
-28.817,27.9,1614.0,7.048989733059525,21.421749486652946,14.235369609856239,14.372759753593405
-28.75,27.97,1631.0,7.048989733059525,21.421749486652946,14.235369609856239,14.372759753593405
-28.52,28.42,1900.0,7.5293497604380715,23.24864339493495,15.388996577686424,15.719293634496967
-28.53,28.8,1676.0,5.7023381245722256,20.31168514715952,13.007011635865853,14.609347022587276
-28.53,29.0,1768.0,5.7023381245722256,20.31168514715952,13.007011635865853,14.609347022587276
-28.67,29.03,1280.0,5.7023381245722256,20.31168514715952,13.007011635865853,14.609347022587276
-28.73,29.35,1130.0,9.750867898699509,25.585011635865893,17.66793976728265,15.83414373716635
-28.63,29.45,1220.0,9.750867898699509,25.585011635865893,17.66793976728265,15.83414373716635
-29.02,29.48,1167.0,6.76039561943872,21.683671457905575,14.222033538672191,14.92327583846673
-28.85,29.53,1040.0,6.76039561943872,21.683671457905575,14.222033538672191,14.92327583846673
-28.95,29.82,1020.0,9.659806981519539,24.757898699520936,17.208852840520176,15.098091718001315
-28.52,30.43,1250.0,10.629195071868526,26.42674332648882,18.52796919917865,15.79754825462015
-28.97,30.85,1173.0,11.114934976043768,25.60345242984271,18.35919370294319,14.488517453798755
-28.95,31.7,38.0,19.657030800821357,25.799427789185483,22.728229295003512,6.14239698836414
-28.92,31.77,61.0,19.657030800821357,25.799427789185483,22.728229295003512,6.14239698836414
-28.7,31.97,30.0,16.594084873374435,28.851535934291615,22.722810403832916,12.257451060917191
-28.62,32.03,76.0,16.594084873374435,28.851535934291615,22.722810403832916,12.257451060917191
-28.63,32.18,30.0,16.594084873374435,28.851535934291615,22.722810403832916,12.257451060917191
-28.03,20.55,786.0,12.534205338809043,29.79985763175903,21.16703148528411,17.26565229295008
-28.38,20.67,811.0,12.325906913073222,29.80673785078708,21.06632238193028,17.480830937713876
-28.45,21.25,794.0,12.398094455852151,29.47583299110194,20.93696372347698,17.077738535249797
-28.3,22.7,1368.0,11.483811088295692,27.85785626283356,19.670833675564733,16.37404517453793
-28.4,22.87,1219.0,10.44291991786446,26.676706365503033,18.559813141683726,16.233786447638593
-28.333,23.067,1321.0,10.44291991786446,26.676706365503033,18.559813141683726,16.233786447638593
-28.18,23.55,1460.0,10.013408624229971,26.200242299794688,18.10682546201233,16.18683367556463
-28.33,23.58,1515.0,10.470811772758408,27.11195345653664,18.791382614647517,16.6411416837782
-28.48,23.67,1419.0,10.470811772758408,27.11195345653664,18.791382614647517,16.6411416837782
-28.32,23.87,1394.0,10.470811772758408,27.11195345653664,18.791382614647517,16.6411416837782
-28.4,24.08,1295.0,11.421548254620161,28.984052019164892,20.20280013689252,17.562503764544843
-28.33,24.37,1021.0,11.421548254620161,28.984052019164892,20.20280013689252,17.562503764544843
-28.37,24.58,1145.0,11.421548254620161,28.984052019164892,20.20280013689252,17.562503764544843
-28.33,24.72,1128.0,10.599657768651616,27.654060232717388,19.126859000684526,17.054402464065625
-28.12,24.85,1181.0,10.939577002053394,27.79510335386729,19.36734017796031,16.855526351813783
-28.12,24.92,1187.0,10.939577002053394,27.79510335386729,19.36734017796031,16.855526351813783
-28.37,25.28,1280.0,10.599657768651616,27.654060232717388,19.126859000684526,17.054402464065625
-28.13,25.5,1274.0,10.338692676249192,26.69661738535247,18.517655030800835,16.357924709103354
-28.15,25.9,1295.0,10.338692676249192,26.69661738535247,18.517655030800835,16.357924709103354
-28.28,26.15,1320.0,9.570518822724186,26.248030116358695,17.909274469541423,16.677511293634556
-28.4,26.15,1341.0,9.570518822724186,26.248030116358695,17.909274469541423,16.677511293634556
-28.07,26.47,1286.0,9.99751676933607,26.507030800821386,18.252273785078753,16.509514031485264
-28.22,26.5,1286.0,9.99751676933607,26.507030800821386,18.252273785078753,16.509514031485264
-28.5,26.5,1326.0,9.570518822724186,26.248030116358695,17.909274469541423,16.677511293634556
-28.4,26.72,1405.0,9.127192334017819,25.443062286105278,17.285127310061604,16.31586995208765
-28.08,26.73,1315.0,9.443085557837069,26.07776454483233,17.760425051334632,16.634678986995183
-28.1,26.9,1326.0,9.443085557837069,26.07776454483233,17.760425051334632,16.634678986995183
-28.08,27.13,1417.0,9.443085557837069,26.07776454483233,17.760425051334632,16.634678986995183
-28.13,27.57,1541.0,8.85532922655716,25.227954825462003,17.041642026009598,16.372625598904865
-28.32,27.62,1433.0,8.48078302532512,24.62972621492141,16.555254620123183,16.14894318959618
-28.05,27.75,1631.0,8.85532922655716,25.227954825462003,17.041642026009598,16.372625598904865
-28.02,27.75,1580.0,8.85532922655716,25.227954825462003,17.041642026009598,16.372625598904865
-28.05,27.85,1608.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
-28.15,27.9,1570.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
-28.47,28.03,1835.0,7.5293497604380715,23.24864339493495,15.388996577686424,15.719293634496967
-28.13,28.02,1646.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
-28.03,28.17,1676.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
-28.1,28.17,1676.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
-28.4,28.27,1890.0,7.5293497604380715,23.24864339493495,15.388996577686424,15.719293634496967
-28.33,28.42,1753.0,7.5293497604380715,23.24864339493495,15.388996577686424,15.719293634496967
-28.43,28.7,1701.0,5.7023381245722256,20.31168514715952,13.007011635865853,14.609347022587276
-28.32,28.7,1682.0,5.7023381245722256,20.31168514715952,13.007011635865853,14.609347022587276
-28.27,29.13,1631.0,9.750867898699509,25.585011635865893,17.66793976728265,15.83414373716635
-28.367,29.383,1680.0,9.750867898699509,25.585011635865893,17.66793976728265,15.83414373716635
-28.4,29.62,1219.0,9.750867898699509,25.585011635865893,17.66793976728265,15.83414373716635
-28.25,29.97,1167.0,10.747055441478452,27.031323750855595,18.889189596167036,16.28426830937715
-28.17,30.32,1259.0,10.236298425735807,25.713759069130756,17.97502874743321,15.47746064339489
-28.22,30.68,1341.0,10.236298425735807,25.713759069130756,17.97502874743321,15.47746064339489
-28.1,31.05,975.0,12.179192334017792,26.602229979466095,19.39071115674192,14.423037645448286
-28.18,31.25,1032.0,12.179192334017792,26.602229979466095,19.39071115674192,14.423037645448286
-28.23,31.47,777.0,12.179192334017792,26.602229979466095,19.39071115674192,14.423037645448286
-28.08,32.03,427.0,15.109295003422295,28.270297056810413,21.689796030116224,13.161002053388115
-28.4,32.2,60.0,21.525824777549612,24.92281177275831,23.22431827515399,3.396986995208763
-28.45,32.18,47.0,16.594084873374435,28.851535934291615,22.722810403832916,12.257451060917191
-28.47,32.3,8.0,21.525824777549612,24.92281177275831,23.22431827515399,3.396986995208763
-28.23,32.42,40.0,19.939908281998648,26.650800821355205,23.29535455167702,6.710892539356618
-27.82,20.42,810.0,12.534205338809043,29.79985763175903,21.16703148528411,17.26565229295008
-27.72,22.7,1190.0,12.171362080766608,28.5772416153319,20.374301848049218,16.405879534565425
-27.95,22.73,1341.0,11.742004106776136,27.945956194387442,19.84398015058179,16.203952087611125
-27.88,22.92,1190.0,10.705644079397652,26.865830253251186,18.78573716632445,16.160186173853464
-27.88,23.23,1370.0,10.705644079397652,26.865830253251186,18.78573716632445,16.160186173853464
-27.57,24.18,1400.0,10.660065708418923,27.313711156741974,18.986888432580443,16.653645448323037
-27.63,24.27,1375.0,10.660065708418923,27.313711156741974,18.986888432580443,16.653645448323037
-27.97,24.45,1189.0,11.191249828884327,28.109894592744705,19.65057221081446,16.91864476386037
-27.55,24.767,1100.0,10.839336071184132,27.534146475017124,19.186741273100576,16.694810403833
-27.75,25.37,1219.0,10.338692676249192,26.69661738535247,18.517655030800835,16.357924709103354
-27.88,25.47,1245.0,10.338692676249192,26.69661738535247,18.517655030800835,16.357924709103354
-27.85,26.37,1325.0,9.99751676933607,26.507030800821386,18.252273785078753,16.509514031485264
-27.87,26.68,1341.0,9.443085557837069,26.07776454483233,17.760425051334632,16.634678986995183
-27.82,27.23,1387.0,8.85532922655716,25.227954825462003,17.041642026009598,16.372625598904865
-27.9,27.27,1430.0,8.85532922655716,25.227954825462003,17.041642026009598,16.372625598904865
-27.68,27.43,1420.0,9.262443531827536,25.797133470225898,17.52978850102666,16.534689938398383
-27.73,27.48,1455.0,9.262443531827536,25.797133470225898,17.52978850102666,16.534689938398383
-27.95,27.57,1524.0,8.85532922655716,25.227954825462003,17.041642026009598,16.372625598904865
-27.55,27.68,1512.0,9.262443531827536,25.797133470225898,17.52978850102666,16.534689938398383
-27.8,27.8,1564.0,8.85532922655716,25.227954825462003,17.041642026009598,16.372625598904865
-27.75,27.88,1618.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
-27.53,28.0,1606.0,8.6985708418891,24.720666666666585,16.709618754277933,16.022095824777484
-27.6,28.05,1661.0,8.6985708418891,24.720666666666585,16.709618754277933,16.022095824777484
-27.95,28.1,1585.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
-28.0,28.33,1619.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
-27.8,28.43,1615.0,8.106076659822016,24.339709787816506,16.22289322381931,16.233633127994473
-27.55,28.52,1591.0,7.931835728952753,24.280780287474364,16.10630800821355,16.348944558521573
-27.57,28.87,1628.0,7.931835728952753,24.280780287474364,16.10630800821355,16.348944558521573
-27.85,28.97,1625.0,7.629178644763892,23.825147159479766,15.727162902121782,16.19596851471596
-27.97,29.07,1775.0,7.6852744695413815,22.977952087611243,15.331613278576329,15.292677618069849
-27.97,29.13,1769.0,7.6852744695413815,22.977952087611243,15.331613278576329,15.292677618069849
-27.73,29.17,1859.0,7.433750855578352,23.191360711841174,15.312555783709792,15.757609856262768
-27.92,29.28,1830.0,7.6852744695413815,22.977952087611243,15.331613278576329,15.292677618069849
-27.58,29.45,1847.0,7.433750855578352,23.191360711841174,15.312555783709792,15.757609856262768
-27.6,29.8,1515.0,8.12445174537989,23.316689938398397,15.72057084188916,15.192238193018493
-27.65,30.33,1219.0,9.734327173169062,24.994340862423122,17.36433401779604,15.260013689253949
-27.77,30.42,1265.0,10.236298425735807,25.713759069130756,17.97502874743321,15.47746064339489
-27.783,30.8,1163.0,10.236298425735807,25.713759069130756,17.97502874743321,15.47746064339489
-27.72,30.98,1260.0,12.389037645448324,27.13453798767969,19.761787816563906,14.745500342231335
-27.58,31.28,1265.0,12.389037645448324,27.13453798767969,19.761787816563906,14.745500342231335
-27.9,31.65,841.0,15.109295003422295,28.270297056810413,21.689796030116224,13.161002053388115
-27.7,31.73,457.0,15.378247775496249,29.087993155373038,22.23312046543461,13.709745379876814
-27.5,20.13,850.0,12.428591375770022,30.36639561943872,21.397493497604284,17.93780424366874
-27.42,22.48,1300.0,12.171362080766608,28.5772416153319,20.374301848049218,16.405879534565425
-27.28,22.48,1219.0,12.171362080766608,28.5772416153319,20.374301848049218,16.405879534565425
-27.5,22.63,1190.0,12.171362080766608,28.5772416153319,20.374301848049218,16.405879534565425
-27.38,23.05,1145.0,11.651574264202582,27.899749486652933,19.775661875427794,16.248175222450385
-27.07,23.83,1295.0,11.779080082135545,27.849249828884385,19.814164955509856,16.07016974674878
-27.13,23.98,1372.0,11.779080082135545,27.849249828884385,19.814164955509856,16.07016974674878
-27.22,24.67,1170.0,10.967347022587191,27.350131416837733,19.158739219712544,16.38278439425051
-27.07,25.0,1240.0,11.1724750171116,27.585613963038938,19.379044490075355,16.413138945927486
-27.18,25.33,1300.0,10.756869267624943,26.75925530458578,18.75806228610544,16.002386036960996
-27.07,25.45,1330.0,10.756869267624943,26.75925530458578,18.75806228610544,16.002386036960996
-27.45,25.6,1271.0,11.104887063655033,26.861303216974743,18.98309514031489,15.756416153319682
-27.32,25.73,1322.0,11.104887063655033,26.861303216974743,18.98309514031489,15.756416153319682
-27.27,25.82,1343.0,11.104887063655033,26.861303216974743,18.98309514031489,15.756416153319682
-27.1,25.97,1415.0,10.4284435318275,26.63760164271048,18.533022587268924,16.20915811088294
-27.32,26.0,1311.0,10.719693360711862,26.911941136207925,18.81581724846003,16.192247775496188
-27.47,26.12,1286.0,10.719693360711862,26.911941136207925,18.81581724846003,16.192247775496188
-27.02,26.15,1463.0,10.4284435318275,26.63760164271048,18.533022587268924,16.20915811088294
-27.23,26.23,1326.0,10.4284435318275,26.63760164271048,18.533022587268924,16.20915811088294
-27.03,26.38,1379.0,10.4284435318275,26.63760164271048,18.533022587268924,16.20915811088294
-27.4,26.62,1280.0,10.03310746064339,26.537748117727503,18.285427789185487,16.50464065708418
-27.28,26.87,1384.0,10.03310746064339,26.537748117727503,18.285427789185487,16.50464065708418
-27.2,26.95,1321.0,10.436984257357928,26.90852566735126,18.67275496235461,16.47154140999313
-27.3,27.23,1344.0,9.262443531827536,25.797133470225898,17.52978850102666,16.534689938398383
-27.47,27.37,1384.0,9.262443531827536,25.797133470225898,17.52978850102666,16.534689938398383
-27.3,27.47,1381.0,9.262443531827536,25.797133470225898,17.52978850102666,16.534689938398383
-27.35,27.55,1408.0,9.262443531827536,25.797133470225898,17.52978850102666,16.534689938398383
-27.27,27.6,1384.0,9.262443531827536,25.797133470225898,17.52978850102666,16.534689938398383
-27.07,27.8,1485.0,9.681212867898678,26.263737166324464,17.97247501711162,16.58252429842572
-27.13,27.95,1550.0,9.59901026694047,25.102377823408567,17.35069404517454,15.503367556468083
-27.28,27.3,1391.0,9.262443531827536,25.797133470225898,17.52978850102666,16.534689938398383
-27.43,28.0,1600.0,8.6985708418891,24.720666666666585,16.709618754277933,16.022095824777484
-27.4,28.03,1612.0,8.6985708418891,24.720666666666585,16.709618754277933,16.022095824777484
-27.27,28.37,1520.0,8.6985708418891,24.720666666666585,16.709618754277933,16.022095824777484
-27.12,28.52,1551.0,8.615939767282685,24.92218617385361,16.769062970568125,16.306246406570814
-27.2,28.58,1564.0,8.615939767282685,24.92218617385361,16.769062970568125,16.306246406570814
-27.03,28.6,1524.0,8.615939767282685,24.92218617385361,16.769062970568125,16.306246406570814
-27.45,28.6,1603.0,7.931835728952753,24.280780287474364,16.10630800821355,16.348944558521573
-27.27,28.68,1591.0,7.931835728952753,24.280780287474364,16.10630800821355,16.348944558521573
-27.43,29.17,1704.0,7.433750855578352,23.191360711841174,15.312555783709792,15.757609856262768
-27.18,29.65,1754.0,8.216217659137591,24.43583025325123,16.326023956194426,16.219612594113592
-27.12,29.85,1690.0,7.6764257357974115,23.010803559205957,15.343614647501777,15.334377823408607
-27.47,29.9,1654.0,8.12445174537989,23.316689938398397,15.72057084188916,15.192238193018493
-27.13,30.37,1311.0,9.92191923340178,24.98213552361397,17.45202737850785,15.060216290212203
-27.3,30.95,1042.0,12.389037645448324,27.13453798767969,19.761787816563906,14.745500342231335
-27.23,31.22,895.0,12.544741957563316,27.2704490075291,19.907595482546146,14.72570704996572
-27.13,32.0,707.0,16.043686516084836,30.14056125941116,23.09212388774811,14.09687474332648
-26.75,20.03,792.0,12.782602327173171,30.567574264202623,21.67508829568793,17.784971937029404
-26.77,20.28,835.0,12.782602327173171,30.567574264202623,21.67508829568793,17.784971937029404
-26.9,20.68,825.0,13.07777002053383,30.2422970568104,21.66003353867207,17.164527036276564
-26.95,20.7,825.0,13.07777002053383,30.2422970568104,21.66003353867207,17.164527036276564
-26.98,20.78,825.0,13.07777002053383,30.2422970568104,21.66003353867207,17.164527036276564
-26.68,24.47,1295.0,11.744403832991022,27.998728268309453,19.871566050650188,16.254324435318292
-26.77,24.58,1245.0,10.967347022587191,27.350131416837733,19.158739219712544,16.38278439425051
-26.77,24.62,1245.0,10.967347022587191,27.350131416837733,19.158739219712544,16.38278439425051
-26.95,24.633,1234.0,10.967347022587191,27.350131416837733,19.158739219712544,16.38278439425051
